batch,kernel_time,flops,utils,kernel_name
7204,7458.93,226.85,0.72708,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7208,7388.91,229.13,0.73439,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7212,7427.64,228.06,0.73096,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7216,7396.14,229.16,0.73449,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7220,7541.87,224.86,0.72071,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7224,7491.35,226.5,0.72596,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7228,7472.2,227.2,0.72821,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7232,7491.97,226.73,0.7267,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7236,7551.71,225.06,0.72135,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7240,7386.59,230.22,0.73788,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7244,7464.81,227.93,0.73054,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7248,7583.9,224.48,0.71949,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7252,7511.14,226.78,0.72686,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7256,7434.75,229.23,0.73471,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7260,7445.92,229.02,0.73404,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7264,7543.19,226.19,0.72497,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7268,7630.26,223.73,0.71708,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7272,7502.22,227.67,0.72971,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7276,7488.08,228.23,0.73151,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7280,7449.66,229.53,0.73567,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7284,7515.69,227.64,0.72962,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7288,7397.99,231.39,0.74163,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7292,7396.99,231.55,0.74215,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7296,7490.86,228.77,0.73324,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7300,7676.75,223.35,0.71587,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7304,7509.69,228.45,0.73221,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7308,6482.38,264.8,0.84872,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7312,7587.77,226.34,0.72545,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7316,7613.37,225.71,0.72343,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7320,7452.07,230.72,0.73949,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7324,7494.21,229.55,0.73574,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7328,7564.99,227.52,0.72923,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7332,7667.49,224.6,0.71987,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7336,7510.51,229.42,0.73532,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7340,7385.18,233.44,0.74821,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7344,7591.9,227.21,0.72824,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7348,7612.12,226.73,0.7267,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7352,7617.48,226.7,0.7266,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7356,7640.73,226.13,0.72478,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7360,7512.99,230.1,0.7375,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7364,7572.74,228.41,0.73208,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7368,7714.97,224.32,0.71897,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7372,7956.9,217.62,0.6975,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7376,7682.59,225.51,0.72279,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7380,7506.49,230.92,0.74013,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7384,7581.12,228.77,0.73324,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7388,7679.04,225.98,0.72429,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7392,7705.86,225.31,0.72215,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7396,7627.26,227.76,0.73,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7400,7434.86,233.78,0.74929,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7404,7591.4,229.08,0.73423,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7408,7593.48,229.14,0.73442,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7412,7668.66,227.02,0.72763,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7416,7615.44,228.73,0.73311,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7420,7529.17,231.48,0.74192,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7424,7545.12,231.11,0.74074,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7428,7716.83,226.09,0.72465,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7432,7699.55,226.72,0.72667,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7436,7737.67,225.72,0.72346,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7440,7721.33,226.32,0.72538,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7444,7762.97,225.23,0.72189,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7448,7629.36,229.3,0.73494,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7452,7654.33,228.67,0.73292,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7456,7721.01,226.82,0.72699,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7460,7747.55,226.16,0.72487,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7464,7548.13,232.26,0.74442,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7468,7823.01,224.22,0.71865,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7472,7822.23,224.36,0.7191,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7476,7738.76,226.91,0.72728,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7480,7439.66,236.15,0.75689,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7484,7691.58,228.54,0.7325,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7488,7827.87,224.68,0.72013,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7492,7721.21,227.91,0.73048,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7496,7733.32,227.67,0.72971,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7500,7638.46,230.62,0.73917,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7504,7627.72,231.07,0.74061,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7508,7777.57,226.74,0.72673,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7512,7776.5,226.89,0.72721,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7516,7700.77,229.25,0.73478,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7520,7835.33,225.43,0.72253,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7524,7873.28,224.46,0.71942,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7528,7743.3,228.35,0.73189,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7532,7585.53,233.22,0.7475,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7536,7683.11,230.38,0.7384,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7540,7696.96,230.09,0.73747,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7544,7708.22,229.88,0.73679,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7548,7828.01,226.48,0.7259,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7552,7713.79,229.95,0.73702,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7556,7687.26,230.87,0.73997,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7560,7777.54,228.31,0.73176,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7564,7853.0,226.24,0.72513,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7568,7847.05,226.53,0.72606,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7572,7821.32,227.39,0.72881,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7576,7864.44,226.27,0.72522,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7580,7955.06,223.81,0.71734,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7584,7799.44,228.39,0.73202,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7588,7691.38,231.72,0.74269,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7592,7894.06,225.89,0.72401,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7596,7955.84,224.26,0.71878,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7600,7760.99,230.01,0.73721,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7604,7813.9,228.57,0.7326,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7608,7888.64,226.53,0.72606,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7612,7885.48,226.74,0.72673,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7616,7813.28,228.95,0.73381,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7620,7999.45,223.74,0.71712,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7624,7953.36,225.15,0.72163,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7628,7835.42,228.66,0.73288,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7632,7759.46,231.02,0.74045,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7636,7807.47,229.72,0.73628,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7640,7842.28,228.82,0.7334,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7644,7799.79,230.19,0.73779,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7648,7819.44,229.73,0.73631,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7652,7814.16,230.01,0.73721,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7656,8058.26,223.16,0.71526,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7660,8049.96,223.5,0.71635,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7664,7619.77,236.24,0.75718,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7668,6886.16,261.55,0.8383,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7672,7071.76,254.82,0.81673,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
